"","x"
"696","https://www.ptt.cc/bbs/HatePolitics/M.1563562144.A.978.html"
"697","https://www.ptt.cc/bbs/HatePolitics/M.1563562215.A.EC2.html"
"698","https://www.ptt.cc/bbs/HatePolitics/M.1563562554.A.815.html"
"699","https://www.ptt.cc/bbs/HatePolitics/M.1563563054.A.B46.html"
"700","https://www.ptt.cc/bbs/HatePolitics/M.1563563382.A.A97.html"
"701","https://www.ptt.cc/bbs/HatePolitics/M.1563563435.A.C11.html"
"702","https://www.ptt.cc/bbs/HatePolitics/M.1563564257.A.C90.html"
"703","https://www.ptt.cc/bbs/HatePolitics/M.1563564264.A.5E3.html"
"704","https://www.ptt.cc/bbs/HatePolitics/M.1563564477.A.351.html"
"705","https://www.ptt.cc/bbs/HatePolitics/M.1563565150.A.AAA.html"
"706","https://www.ptt.cc/bbs/HatePolitics/M.1563565333.A.415.html"
"707","https://www.ptt.cc/bbs/HatePolitics/M.1563565990.A.4C8.html"
"708","https://www.ptt.cc/bbs/HatePolitics/M.1563567059.A.AC3.html"
"709","https://www.ptt.cc/bbs/HatePolitics/M.1563567156.A.9A7.html"
"710","https://www.ptt.cc/bbs/HatePolitics/M.1563567408.A.582.html"
"711","https://www.ptt.cc/bbs/HatePolitics/M.1563567954.A.D44.html"
"712","https://www.ptt.cc/bbs/HatePolitics/M.1563568889.A.F17.html"
"713","https://www.ptt.cc/bbs/HatePolitics/M.1563569359.A.43B.html"
"714","https://www.ptt.cc/bbs/HatePolitics/M.1563569881.A.E3A.html"
"715","https://www.ptt.cc/bbs/HatePolitics/M.1563570318.A.62D.html"
"716","https://www.ptt.cc/bbs/HatePolitics/M.1563571885.A.31E.html"
"717","https://www.ptt.cc/bbs/HatePolitics/M.1563572611.A.F3E.html"
"718","https://www.ptt.cc/bbs/HatePolitics/M.1563573634.A.8A1.html"
"719","https://www.ptt.cc/bbs/HatePolitics/M.1563573745.A.F1E.html"
"720","https://www.ptt.cc/bbs/HatePolitics/M.1563574066.A.0F3.html"
"721","https://www.ptt.cc/bbs/HatePolitics/M.1563574284.A.110.html"
"722","https://www.ptt.cc/bbs/HatePolitics/M.1563574365.A.FD8.html"
"723","https://www.ptt.cc/bbs/HatePolitics/M.1563574425.A.88A.html"
"724","https://www.ptt.cc/bbs/HatePolitics/M.1563575309.A.BD0.html"
"725","https://www.ptt.cc/bbs/HatePolitics/M.1563575417.A.8C4.html"
"726","https://www.ptt.cc/bbs/HatePolitics/M.1563576116.A.B47.html"
"727","https://www.ptt.cc/bbs/HatePolitics/M.1563576154.A.2FC.html"
"728","https://www.ptt.cc/bbs/HatePolitics/M.1563576746.A.909.html"
"729","https://www.ptt.cc/bbs/HatePolitics/M.1563577274.A.A9E.html"
"730","https://www.ptt.cc/bbs/HatePolitics/M.1563577574.A.055.html"
"731","https://www.ptt.cc/bbs/HatePolitics/M.1563577630.A.952.html"
"732","https://www.ptt.cc/bbs/HatePolitics/M.1563577693.A.2AF.html"
"733","https://www.ptt.cc/bbs/HatePolitics/M.1563577989.A.216.html"
"734","https://www.ptt.cc/bbs/HatePolitics/M.1563578151.A.AB3.html"
"735","https://www.ptt.cc/bbs/HatePolitics/M.1563578161.A.7C9.html"
"736","https://www.ptt.cc/bbs/HatePolitics/M.1563578504.A.291.html"
"737","https://www.ptt.cc/bbs/HatePolitics/M.1563578817.A.EDB.html"
"738","https://www.ptt.cc/bbs/HatePolitics/M.1563579274.A.45D.html"
"739","https://www.ptt.cc/bbs/HatePolitics/M.1563579378.A.B65.html"
"740","https://www.ptt.cc/bbs/HatePolitics/M.1563579391.A.B96.html"
"741","https://www.ptt.cc/bbs/HatePolitics/M.1563579976.A.CBB.html"
"742","https://www.ptt.cc/bbs/HatePolitics/M.1563580074.A.039.html"
"743","https://www.ptt.cc/bbs/HatePolitics/M.1563580091.A.5A0.html"
"744","https://www.ptt.cc/bbs/HatePolitics/M.1563580964.A.9DF.html"
"745","https://www.ptt.cc/bbs/HatePolitics/M.1563581137.A.C58.html"
"746","https://www.ptt.cc/bbs/HatePolitics/M.1563581471.A.EC7.html"
"747","https://www.ptt.cc/bbs/HatePolitics/M.1563581660.A.5E5.html"
"748","https://www.ptt.cc/bbs/HatePolitics/M.1563581796.A.1B0.html"
"749","https://www.ptt.cc/bbs/HatePolitics/M.1563581829.A.700.html"
"750","https://www.ptt.cc/bbs/HatePolitics/M.1563581923.A.232.html"
"751","https://www.ptt.cc/bbs/HatePolitics/M.1563582131.A.CE1.html"
"752","https://www.ptt.cc/bbs/HatePolitics/M.1563582193.A.10D.html"
"753","https://www.ptt.cc/bbs/HatePolitics/M.1563582247.A.BD8.html"
"754","https://www.ptt.cc/bbs/HatePolitics/M.1563582251.A.582.html"
"755","https://www.ptt.cc/bbs/HatePolitics/M.1563582502.A.BE7.html"
"756","https://www.ptt.cc/bbs/HatePolitics/M.1563582574.A.22E.html"
"757","https://www.ptt.cc/bbs/HatePolitics/M.1563582730.A.8F2.html"
"758","https://www.ptt.cc/bbs/HatePolitics/M.1563582796.A.595.html"
"759","https://www.ptt.cc/bbs/HatePolitics/M.1563583344.A.C37.html"
"760","https://www.ptt.cc/bbs/HatePolitics/M.1563583918.A.EB3.html"
"761","https://www.ptt.cc/bbs/HatePolitics/M.1563584032.A.B8E.html"
"762","https://www.ptt.cc/bbs/HatePolitics/M.1563584220.A.949.html"
"763","https://www.ptt.cc/bbs/HatePolitics/M.1563584435.A.BD3.html"
"764","https://www.ptt.cc/bbs/HatePolitics/M.1563584560.A.754.html"
"765","https://www.ptt.cc/bbs/HatePolitics/M.1563584598.A.312.html"
"766","https://www.ptt.cc/bbs/HatePolitics/M.1563584726.A.833.html"
"767","https://www.ptt.cc/bbs/HatePolitics/M.1563584804.A.899.html"
"768","https://www.ptt.cc/bbs/HatePolitics/M.1563584858.A.27E.html"
"769","https://www.ptt.cc/bbs/HatePolitics/M.1563584963.A.21B.html"
"770","https://www.ptt.cc/bbs/HatePolitics/M.1563585016.A.12E.html"
"771","https://www.ptt.cc/bbs/HatePolitics/M.1563585100.A.A7C.html"
"772","https://www.ptt.cc/bbs/HatePolitics/M.1563585150.A.D65.html"
"773","https://www.ptt.cc/bbs/HatePolitics/M.1563585376.A.2AC.html"
"774","https://www.ptt.cc/bbs/HatePolitics/M.1563585410.A.333.html"
"775","https://www.ptt.cc/bbs/HatePolitics/M.1563585411.A.AA1.html"
"776","https://www.ptt.cc/bbs/HatePolitics/M.1563585538.A.EBD.html"
"777","https://www.ptt.cc/bbs/HatePolitics/M.1563585763.A.8C4.html"
"778","https://www.ptt.cc/bbs/HatePolitics/M.1563585838.A.BB9.html"
"779","https://www.ptt.cc/bbs/HatePolitics/M.1563585988.A.C8B.html"
"780","https://www.ptt.cc/bbs/HatePolitics/M.1563586073.A.DE2.html"
"781","https://www.ptt.cc/bbs/HatePolitics/M.1563586116.A.6EB.html"
"782","https://www.ptt.cc/bbs/HatePolitics/M.1563586240.A.C0B.html"
"783","https://www.ptt.cc/bbs/HatePolitics/M.1563586342.A.996.html"
"784","https://www.ptt.cc/bbs/HatePolitics/M.1563586522.A.B17.html"
"785","https://www.ptt.cc/bbs/HatePolitics/M.1563586536.A.AA8.html"
"786","https://www.ptt.cc/bbs/HatePolitics/M.1563586613.A.A2D.html"
"787","https://www.ptt.cc/bbs/HatePolitics/M.1563586935.A.827.html"
"788","https://www.ptt.cc/bbs/HatePolitics/M.1563587063.A.D35.html"
"789","https://www.ptt.cc/bbs/HatePolitics/M.1563587275.A.F12.html"
"790","https://www.ptt.cc/bbs/HatePolitics/M.1563587280.A.4AD.html"
"791","https://www.ptt.cc/bbs/HatePolitics/M.1563587315.A.01F.html"
"792","https://www.ptt.cc/bbs/HatePolitics/M.1563587325.A.65E.html"
"793","https://www.ptt.cc/bbs/HatePolitics/M.1563587583.A.8F7.html"
"794","https://www.ptt.cc/bbs/HatePolitics/M.1563587798.A.F29.html"
"795","https://www.ptt.cc/bbs/HatePolitics/M.1563587803.A.CF9.html"
"796","https://www.ptt.cc/bbs/HatePolitics/M.1563587864.A.BE5.html"
"797","https://www.ptt.cc/bbs/HatePolitics/M.1563587924.A.815.html"
"798","https://www.ptt.cc/bbs/HatePolitics/M.1563588041.A.C17.html"
"799","https://www.ptt.cc/bbs/HatePolitics/M.1563588055.A.A53.html"
"800","https://www.ptt.cc/bbs/HatePolitics/M.1563588317.A.FDB.html"
"801","https://www.ptt.cc/bbs/HatePolitics/M.1563588359.A.AAC.html"
"802","https://www.ptt.cc/bbs/HatePolitics/M.1563588377.A.454.html"
"803","https://www.ptt.cc/bbs/HatePolitics/M.1563588379.A.277.html"
"804","https://www.ptt.cc/bbs/HatePolitics/M.1563588381.A.E25.html"
"805","https://www.ptt.cc/bbs/HatePolitics/M.1563588399.A.BCD.html"
"806","https://www.ptt.cc/bbs/HatePolitics/M.1563588640.A.0D2.html"
"807","https://www.ptt.cc/bbs/HatePolitics/M.1563588666.A.476.html"
"808","https://www.ptt.cc/bbs/HatePolitics/M.1563588837.A.EE0.html"
"809","https://www.ptt.cc/bbs/HatePolitics/M.1563588972.A.BC0.html"
"810","https://www.ptt.cc/bbs/HatePolitics/M.1563589064.A.F47.html"
"811","https://www.ptt.cc/bbs/HatePolitics/M.1563589099.A.D92.html"
"812","https://www.ptt.cc/bbs/HatePolitics/M.1563589346.A.56C.html"
"813","https://www.ptt.cc/bbs/HatePolitics/M.1563589468.A.C42.html"
"814","https://www.ptt.cc/bbs/HatePolitics/M.1563589503.A.CC2.html"
"815","https://www.ptt.cc/bbs/HatePolitics/M.1563589548.A.D6B.html"
"816","https://www.ptt.cc/bbs/HatePolitics/M.1563589603.A.BCE.html"
"817","https://www.ptt.cc/bbs/HatePolitics/M.1563589685.A.D0F.html"
"818","https://www.ptt.cc/bbs/HatePolitics/M.1563589849.A.4AC.html"
"819","https://www.ptt.cc/bbs/HatePolitics/M.1563589889.A.CCF.html"
"820","https://www.ptt.cc/bbs/HatePolitics/M.1563589946.A.149.html"
"821","https://www.ptt.cc/bbs/HatePolitics/M.1563590011.A.153.html"
"822","https://www.ptt.cc/bbs/HatePolitics/M.1563590042.A.04F.html"
"823","https://www.ptt.cc/bbs/HatePolitics/M.1563590079.A.6C5.html"
"824","https://www.ptt.cc/bbs/HatePolitics/M.1563590286.A.E21.html"
"825","https://www.ptt.cc/bbs/HatePolitics/M.1563590415.A.158.html"
"826","https://www.ptt.cc/bbs/HatePolitics/M.1563590564.A.440.html"
"827","https://www.ptt.cc/bbs/HatePolitics/M.1563590615.A.51F.html"
"828","https://www.ptt.cc/bbs/HatePolitics/M.1563590763.A.267.html"
"829","https://www.ptt.cc/bbs/HatePolitics/M.1563590938.A.D18.html"
"830","https://www.ptt.cc/bbs/HatePolitics/M.1563591042.A.767.html"
"831","https://www.ptt.cc/bbs/HatePolitics/M.1563591049.A.C01.html"
"832","https://www.ptt.cc/bbs/HatePolitics/M.1563591116.A.351.html"
"833","https://www.ptt.cc/bbs/HatePolitics/M.1563591120.A.B52.html"
"834","https://www.ptt.cc/bbs/HatePolitics/M.1563591182.A.799.html"
"835","https://www.ptt.cc/bbs/HatePolitics/M.1563591205.A.593.html"
"836","https://www.ptt.cc/bbs/HatePolitics/M.1563591493.A.B9E.html"
"837","https://www.ptt.cc/bbs/HatePolitics/M.1563591605.A.FD8.html"
"838","https://www.ptt.cc/bbs/HatePolitics/M.1563591620.A.6AC.html"
"839","https://www.ptt.cc/bbs/HatePolitics/M.1563591642.A.7BE.html"
"840","https://www.ptt.cc/bbs/HatePolitics/M.1563591666.A.44F.html"
"841","https://www.ptt.cc/bbs/HatePolitics/M.1563591734.A.771.html"
"842","https://www.ptt.cc/bbs/HatePolitics/M.1563591863.A.184.html"
"843","https://www.ptt.cc/bbs/HatePolitics/M.1563592037.A.77A.html"
"844","https://www.ptt.cc/bbs/HatePolitics/M.1563592074.A.123.html"
"845","https://www.ptt.cc/bbs/HatePolitics/M.1563592219.A.E70.html"
"846","https://www.ptt.cc/bbs/HatePolitics/M.1563592290.A.A8F.html"
"847","https://www.ptt.cc/bbs/HatePolitics/M.1563592331.A.557.html"
"848","https://www.ptt.cc/bbs/HatePolitics/M.1563592398.A.A45.html"
"849","https://www.ptt.cc/bbs/HatePolitics/M.1563592457.A.BC0.html"
"850","https://www.ptt.cc/bbs/HatePolitics/M.1563592491.A.8F4.html"
"851","https://www.ptt.cc/bbs/HatePolitics/M.1563592557.A.729.html"
"852","https://www.ptt.cc/bbs/HatePolitics/M.1563592642.A.BD4.html"
"853","https://www.ptt.cc/bbs/HatePolitics/M.1563592706.A.D20.html"
"854","https://www.ptt.cc/bbs/HatePolitics/M.1563592942.A.CF7.html"
"855","https://www.ptt.cc/bbs/HatePolitics/M.1563593058.A.92C.html"
"856","https://www.ptt.cc/bbs/HatePolitics/M.1563593154.A.5BB.html"
"857","https://www.ptt.cc/bbs/HatePolitics/M.1563593271.A.9A6.html"
"858","https://www.ptt.cc/bbs/HatePolitics/M.1563593334.A.E72.html"
"859","https://www.ptt.cc/bbs/HatePolitics/M.1563593457.A.4D4.html"
"860","https://www.ptt.cc/bbs/HatePolitics/M.1563593676.A.569.html"
"861","https://www.ptt.cc/bbs/HatePolitics/M.1563593914.A.5CD.html"
"862","https://www.ptt.cc/bbs/HatePolitics/M.1563593946.A.467.html"
"863","https://www.ptt.cc/bbs/HatePolitics/M.1563594059.A.60E.html"
"864","https://www.ptt.cc/bbs/HatePolitics/M.1563594264.A.FB8.html"
"865","https://www.ptt.cc/bbs/HatePolitics/M.1563594266.A.B5B.html"
"866","https://www.ptt.cc/bbs/HatePolitics/M.1563594381.A.4D8.html"
"867","https://www.ptt.cc/bbs/HatePolitics/M.1563594577.A.ACF.html"
"868","https://www.ptt.cc/bbs/HatePolitics/M.1563594729.A.05D.html"
"869","https://www.ptt.cc/bbs/HatePolitics/M.1563594901.A.690.html"
"870","https://www.ptt.cc/bbs/HatePolitics/M.1563594970.A.139.html"
"871","https://www.ptt.cc/bbs/HatePolitics/M.1563595026.A.0EA.html"
"872","https://www.ptt.cc/bbs/HatePolitics/M.1563595120.A.F43.html"
"873","https://www.ptt.cc/bbs/HatePolitics/M.1563595169.A.E5B.html"
"874","https://www.ptt.cc/bbs/HatePolitics/M.1563595239.A.915.html"
"875","https://www.ptt.cc/bbs/HatePolitics/M.1563595353.A.3E4.html"
"876","https://www.ptt.cc/bbs/HatePolitics/M.1563595543.A.0B7.html"
"877","https://www.ptt.cc/bbs/HatePolitics/M.1563595636.A.15E.html"
"878","https://www.ptt.cc/bbs/HatePolitics/M.1563595678.A.AF9.html"
"879","https://www.ptt.cc/bbs/HatePolitics/M.1563595741.A.426.html"
"880","https://www.ptt.cc/bbs/HatePolitics/M.1563595795.A.3DF.html"
"881","https://www.ptt.cc/bbs/HatePolitics/M.1563596066.A.E87.html"
"882","https://www.ptt.cc/bbs/HatePolitics/M.1563596148.A.606.html"
"883","https://www.ptt.cc/bbs/HatePolitics/M.1563596264.A.DA9.html"
"884","https://www.ptt.cc/bbs/HatePolitics/M.1563596298.A.107.html"
"885","https://www.ptt.cc/bbs/HatePolitics/M.1563596319.A.4F5.html"
"886","https://www.ptt.cc/bbs/HatePolitics/M.1563596343.A.A27.html"
"887","https://www.ptt.cc/bbs/HatePolitics/M.1563596538.A.61B.html"
"888","https://www.ptt.cc/bbs/HatePolitics/M.1563596812.A.C25.html"
"889","https://www.ptt.cc/bbs/HatePolitics/M.1563596900.A.953.html"
"890","https://www.ptt.cc/bbs/HatePolitics/M.1563597020.A.86F.html"
"891","https://www.ptt.cc/bbs/HatePolitics/M.1563597027.A.253.html"
"892","https://www.ptt.cc/bbs/HatePolitics/M.1563597172.A.620.html"
"893","https://www.ptt.cc/bbs/HatePolitics/M.1563597201.A.0FA.html"
"894","https://www.ptt.cc/bbs/HatePolitics/M.1563597300.A.45F.html"
"895","https://www.ptt.cc/bbs/HatePolitics/M.1563597487.A.FA3.html"
"896","https://www.ptt.cc/bbs/HatePolitics/M.1563597955.A.25C.html"
"897","https://www.ptt.cc/bbs/HatePolitics/M.1563598158.A.0ED.html"
"898","https://www.ptt.cc/bbs/HatePolitics/M.1563598251.A.1A5.html"
"899","https://www.ptt.cc/bbs/HatePolitics/M.1563598701.A.E58.html"
"900","https://www.ptt.cc/bbs/HatePolitics/M.1563598734.A.3FA.html"
"901","https://www.ptt.cc/bbs/HatePolitics/M.1563598880.A.8DA.html"
"902","https://www.ptt.cc/bbs/HatePolitics/M.1563598889.A.C98.html"
"903","https://www.ptt.cc/bbs/HatePolitics/M.1563598921.A.624.html"
"904","https://www.ptt.cc/bbs/HatePolitics/M.1563598942.A.7EB.html"
"905","https://www.ptt.cc/bbs/HatePolitics/M.1563599048.A.34C.html"
"906","https://www.ptt.cc/bbs/HatePolitics/M.1563599232.A.1AB.html"
"907","https://www.ptt.cc/bbs/HatePolitics/M.1563599244.A.9EC.html"
"908","https://www.ptt.cc/bbs/HatePolitics/M.1563599361.A.366.html"
"909","https://www.ptt.cc/bbs/HatePolitics/M.1563599377.A.CF5.html"
"910","https://www.ptt.cc/bbs/HatePolitics/M.1563599460.A.C5F.html"
"911","https://www.ptt.cc/bbs/HatePolitics/M.1563599506.A.E6D.html"
"912","https://www.ptt.cc/bbs/HatePolitics/M.1563599742.A.569.html"
"913","https://www.ptt.cc/bbs/HatePolitics/M.1563599744.A.51D.html"
"914","https://www.ptt.cc/bbs/HatePolitics/M.1563599753.A.FA9.html"
"915","https://www.ptt.cc/bbs/HatePolitics/M.1563599781.A.C87.html"
"916","https://www.ptt.cc/bbs/HatePolitics/M.1563599999.A.D98.html"
"917","https://www.ptt.cc/bbs/HatePolitics/M.1563600061.A.25B.html"
"918","https://www.ptt.cc/bbs/HatePolitics/M.1563600097.A.E1D.html"
"919","https://www.ptt.cc/bbs/HatePolitics/M.1563600116.A.A6F.html"
"920","https://www.ptt.cc/bbs/HatePolitics/M.1563600325.A.932.html"
"921","https://www.ptt.cc/bbs/HatePolitics/M.1563600360.A.FF3.html"
"922","https://www.ptt.cc/bbs/HatePolitics/M.1563600469.A.B7C.html"
"923","https://www.ptt.cc/bbs/HatePolitics/M.1563600605.A.83F.html"
"924","https://www.ptt.cc/bbs/HatePolitics/M.1563600702.A.FA6.html"
"925","https://www.ptt.cc/bbs/HatePolitics/M.1563600716.A.3AA.html"
"926","https://www.ptt.cc/bbs/HatePolitics/M.1563600778.A.F43.html"
"927","https://www.ptt.cc/bbs/HatePolitics/M.1563600795.A.A41.html"
"928","https://www.ptt.cc/bbs/HatePolitics/M.1563600837.A.138.html"
"929","https://www.ptt.cc/bbs/HatePolitics/M.1563600848.A.EDA.html"
"930","https://www.ptt.cc/bbs/HatePolitics/M.1563600912.A.74B.html"
"931","https://www.ptt.cc/bbs/HatePolitics/M.1563601326.A.832.html"
"932","https://www.ptt.cc/bbs/HatePolitics/M.1563601411.A.D63.html"
"933","https://www.ptt.cc/bbs/HatePolitics/M.1563601606.A.1A9.html"
"934","https://www.ptt.cc/bbs/HatePolitics/M.1563601609.A.5E4.html"
"935","https://www.ptt.cc/bbs/HatePolitics/M.1563601639.A.8A5.html"
"936","https://www.ptt.cc/bbs/HatePolitics/M.1563601838.A.C50.html"
"937","https://www.ptt.cc/bbs/HatePolitics/M.1563601847.A.178.html"
"938","https://www.ptt.cc/bbs/HatePolitics/M.1563601952.A.8CC.html"
"939","https://www.ptt.cc/bbs/HatePolitics/M.1563602007.A.5A2.html"
"940","https://www.ptt.cc/bbs/HatePolitics/M.1563602047.A.F02.html"
"941","https://www.ptt.cc/bbs/HatePolitics/M.1563602066.A.A61.html"
"942","https://www.ptt.cc/bbs/HatePolitics/M.1563602236.A.9FB.html"
"943","https://www.ptt.cc/bbs/HatePolitics/M.1563602269.A.03D.html"
"944","https://www.ptt.cc/bbs/HatePolitics/M.1563602361.A.42D.html"
"945","https://www.ptt.cc/bbs/HatePolitics/M.1563602371.A.BAD.html"
"946","https://www.ptt.cc/bbs/HatePolitics/M.1563602584.A.D31.html"
"947","https://www.ptt.cc/bbs/HatePolitics/M.1563602676.A.063.html"
"948","https://www.ptt.cc/bbs/HatePolitics/M.1563602691.A.74B.html"
"949","https://www.ptt.cc/bbs/HatePolitics/M.1563602706.A.8FE.html"
"950","https://www.ptt.cc/bbs/HatePolitics/M.1563602752.A.6B6.html"
"951","https://www.ptt.cc/bbs/HatePolitics/M.1563602876.A.53D.html"
"952","https://www.ptt.cc/bbs/HatePolitics/M.1563602885.A.8A5.html"
"953","https://www.ptt.cc/bbs/HatePolitics/M.1563602922.A.B7C.html"
"954","https://www.ptt.cc/bbs/HatePolitics/M.1563603009.A.6EB.html"
"955","https://www.ptt.cc/bbs/HatePolitics/M.1563603202.A.7FB.html"
"956","https://www.ptt.cc/bbs/HatePolitics/M.1563603327.A.01B.html"
"957","https://www.ptt.cc/bbs/HatePolitics/M.1563603540.A.9DB.html"
"958","https://www.ptt.cc/bbs/HatePolitics/M.1563603542.A.BEF.html"
"959","https://www.ptt.cc/bbs/HatePolitics/M.1563603709.A.641.html"
"960","https://www.ptt.cc/bbs/HatePolitics/M.1563604117.A.62F.html"
"961","https://www.ptt.cc/bbs/HatePolitics/M.1563604189.A.615.html"
"962","https://www.ptt.cc/bbs/HatePolitics/M.1563604225.A.D4E.html"
"963","https://www.ptt.cc/bbs/HatePolitics/M.1563604251.A.F16.html"
"964","https://www.ptt.cc/bbs/HatePolitics/M.1563604255.A.4D1.html"
"965","https://www.ptt.cc/bbs/HatePolitics/M.1563604314.A.F00.html"
"966","https://www.ptt.cc/bbs/HatePolitics/M.1563604324.A.5D1.html"
"967","https://www.ptt.cc/bbs/HatePolitics/M.1563604401.A.FD1.html"
"968","https://www.ptt.cc/bbs/HatePolitics/M.1563604438.A.268.html"
"969","https://www.ptt.cc/bbs/HatePolitics/M.1563604485.A.8E8.html"
"970","https://www.ptt.cc/bbs/HatePolitics/M.1563604522.A.E89.html"
"971","https://www.ptt.cc/bbs/HatePolitics/M.1563604583.A.41D.html"
"972","https://www.ptt.cc/bbs/HatePolitics/M.1563604688.A.54F.html"
"973","https://www.ptt.cc/bbs/HatePolitics/M.1563604742.A.C18.html"
"974","https://www.ptt.cc/bbs/HatePolitics/M.1563604788.A.F14.html"
"975","https://www.ptt.cc/bbs/HatePolitics/M.1563604911.A.C24.html"
"976","https://www.ptt.cc/bbs/HatePolitics/M.1563604945.A.4F7.html"
"977","https://www.ptt.cc/bbs/HatePolitics/M.1563604967.A.BB8.html"
"978","https://www.ptt.cc/bbs/HatePolitics/M.1563605056.A.C45.html"
"979","https://www.ptt.cc/bbs/HatePolitics/M.1563605082.A.874.html"
"980","https://www.ptt.cc/bbs/HatePolitics/M.1563605162.A.C97.html"
"981","https://www.ptt.cc/bbs/HatePolitics/M.1563605206.A.4EC.html"
"982","https://www.ptt.cc/bbs/HatePolitics/M.1563605222.A.CAD.html"
"983","https://www.ptt.cc/bbs/HatePolitics/M.1563605272.A.427.html"
"984","https://www.ptt.cc/bbs/HatePolitics/M.1563605370.A.76E.html"
"985","https://www.ptt.cc/bbs/HatePolitics/M.1563605384.A.5FD.html"
"986","https://www.ptt.cc/bbs/HatePolitics/M.1563605446.A.0B1.html"
"987","https://www.ptt.cc/bbs/HatePolitics/M.1563605519.A.BA6.html"
"988","https://www.ptt.cc/bbs/HatePolitics/M.1563605564.A.5C5.html"
"989","https://www.ptt.cc/bbs/HatePolitics/M.1563605601.A.E5F.html"
"990","https://www.ptt.cc/bbs/HatePolitics/M.1563605726.A.BC6.html"
"991","https://www.ptt.cc/bbs/HatePolitics/M.1563605758.A.A10.html"
"992","https://www.ptt.cc/bbs/HatePolitics/M.1563605767.A.5CF.html"
"993","https://www.ptt.cc/bbs/HatePolitics/M.1563605823.A.FCE.html"
"994","https://www.ptt.cc/bbs/HatePolitics/M.1563605931.A.0E9.html"
"995","https://www.ptt.cc/bbs/HatePolitics/M.1563606000.A.2C2.html"
"996","https://www.ptt.cc/bbs/HatePolitics/M.1563606051.A.B95.html"
"997","https://www.ptt.cc/bbs/HatePolitics/M.1563606109.A.448.html"
"998","https://www.ptt.cc/bbs/HatePolitics/M.1563606128.A.990.html"
"999","https://www.ptt.cc/bbs/HatePolitics/M.1563606159.A.A71.html"
"1000","https://www.ptt.cc/bbs/HatePolitics/M.1563606168.A.1E9.html"
"1001","https://www.ptt.cc/bbs/HatePolitics/M.1563606194.A.1B0.html"
"1002","https://www.ptt.cc/bbs/HatePolitics/M.1563606211.A.5D8.html"
"1003","https://www.ptt.cc/bbs/HatePolitics/M.1563606283.A.510.html"
"1004","https://www.ptt.cc/bbs/HatePolitics/M.1563606286.A.358.html"
"1005","https://www.ptt.cc/bbs/HatePolitics/M.1563606340.A.465.html"
"1006","https://www.ptt.cc/bbs/HatePolitics/M.1563606420.A.B4E.html"
"1007","https://www.ptt.cc/bbs/HatePolitics/M.1563606445.A.519.html"
"1008","https://www.ptt.cc/bbs/HatePolitics/M.1563606608.A.BD7.html"
"1009","https://www.ptt.cc/bbs/HatePolitics/M.1563606654.A.B1B.html"
"1010","https://www.ptt.cc/bbs/HatePolitics/M.1563606668.A.DA1.html"
"1011","https://www.ptt.cc/bbs/HatePolitics/M.1563606694.A.12D.html"
"1012","https://www.ptt.cc/bbs/HatePolitics/M.1563606702.A.3DB.html"
"1013","https://www.ptt.cc/bbs/HatePolitics/M.1563606710.A.E58.html"
"1014","https://www.ptt.cc/bbs/HatePolitics/M.1563606849.A.A7A.html"
"1015","https://www.ptt.cc/bbs/HatePolitics/M.1563606966.A.FA5.html"
"1016","https://www.ptt.cc/bbs/HatePolitics/M.1563607030.A.979.html"
"1017","https://www.ptt.cc/bbs/HatePolitics/M.1563607103.A.61F.html"
"1018","https://www.ptt.cc/bbs/HatePolitics/M.1563607505.A.E04.html"
"1019","https://www.ptt.cc/bbs/HatePolitics/M.1563607588.A.410.html"
"1020","https://www.ptt.cc/bbs/HatePolitics/M.1563607778.A.D47.html"
"1021","https://www.ptt.cc/bbs/HatePolitics/M.1563607818.A.765.html"
"1022","https://www.ptt.cc/bbs/HatePolitics/M.1563607828.A.488.html"
"1023","https://www.ptt.cc/bbs/HatePolitics/M.1563607901.A.8B4.html"
"1024","https://www.ptt.cc/bbs/HatePolitics/M.1563607947.A.5D6.html"
"1025","https://www.ptt.cc/bbs/HatePolitics/M.1563607972.A.52D.html"
"1026","https://www.ptt.cc/bbs/HatePolitics/M.1563608019.A.B30.html"
"1027","https://www.ptt.cc/bbs/HatePolitics/M.1563608056.A.DA4.html"
"1028","https://www.ptt.cc/bbs/HatePolitics/M.1563608060.A.CDB.html"
"1029","https://www.ptt.cc/bbs/HatePolitics/M.1563608178.A.BB9.html"
"1030","https://www.ptt.cc/bbs/HatePolitics/M.1563608179.A.699.html"
"1031","https://www.ptt.cc/bbs/HatePolitics/M.1563608287.A.583.html"
"1032","https://www.ptt.cc/bbs/HatePolitics/M.1563608362.A.82C.html"
"1033","https://www.ptt.cc/bbs/HatePolitics/M.1563608526.A.FAA.html"
"1034","https://www.ptt.cc/bbs/HatePolitics/M.1563608532.A.E3A.html"
"1035","https://www.ptt.cc/bbs/HatePolitics/M.1563608627.A.455.html"
"1036","https://www.ptt.cc/bbs/HatePolitics/M.1563608708.A.729.html"
"1037","https://www.ptt.cc/bbs/HatePolitics/M.1563608727.A.8C9.html"
"1038","https://www.ptt.cc/bbs/HatePolitics/M.1563608776.A.8D1.html"
"1039","https://www.ptt.cc/bbs/HatePolitics/M.1563608892.A.651.html"
"1040","https://www.ptt.cc/bbs/HatePolitics/M.1563609051.A.5EC.html"
"1041","https://www.ptt.cc/bbs/HatePolitics/M.1563609070.A.F08.html"
